project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
37829,37829_3648126,1,3648126,Sistema de Riego Bocono Masparro,8.74812,-69.95336,SYSI,irrigation system,6295630|6255150|VE|05|3648126,Earth|South America|Venezuela|Barinas|Sistema de Riego Bocono Masparro,3,1,Support for Nine Socialist Agricultural Development Schemes [Linked to #37804],,,CHN,Venezuela,VEN,310,"Agriculture, Forestry and Fishing",,,Implementation,2010,2010,,,,,TRUE,FALSE,2010,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Venezuela,Venezuela,3,"China Development Bank (CDB), Government Agency",,,,,OOF-like,Mixed,,,,,,,,,,2012-12-31,1,101,463,Venezuela,VEN,VE,862,299,FALSE,FALSE,FALSE,Some Information,,10,,,Guarico; Apure; Delta Amacuro; Barinas; Portuguesa,,3,6,EcologicallySensitive
512,512_235614,5,235614,Gulf of Suez,28.16667,33.45,GULF,gulf,6295630|235614,Earth|Gulf of Suez,4,2,China loans 50 million for Investment Headquarters,,,CHN,Egypt,EGY,250,Business and Other Services,,,Completion,2006,2006,,,,,TRUE,FALSE,2006,FALSE,250,Business and Other Services,Loan (excluding debt rescheduling),Egypt,Egypt,10,"China-Africa Development Fund, Government Agency",,,,,OOF-like,Mixed,,,,,,,,,,,1,651,142,Egypt,EGY,EG,818,469,FALSE,FALSE,FALSE,,,,,,"An industrial area northwest of the Gulf of Suez, Egypt","Wen Jibau, ; Suleiman Awwad, ; Egyptian President Hosni Mubarak, ",7,7,ChinatoAfrica
1053,1053_376241,1,376241,Dibeibir,15.0376,30.521,HLL,hill,6295630|6255146|SD|56|376241,Earth|Africa|Sudan|Shamāl Kurdufān|Dibeibir,4,1,"China Exim Bank funds construction of El Dibeibat - El Fula Road in Sudan (Linked with #1050, #1051, #1059)",2010-01-01,,CHN,Sudan,SDN,210,Transport and Storage,,,Implementation,2009,2009,135709879,,22618313.1666667,,TRUE,FALSE,2009,FALSE,210,Transport and Storage,Export credits,Sudan,Sudan,8,"Export-Import Bank of China, Government Agency",,"China Chongqing International Construction Corporation (CICO), State-Owned Company",,,OOF-like,Mixed,100000000,USD,0.736866033,1,135709879,100000000,2010-01-01,,,,1,625,278,Sudan,SDN,SD,736,732,FALSE,FALSE,FALSE,,,,,,Eldibeibat - El Fula,,8,8,ChinatoAfrica
18793,18793_878675,8,878675,Zimbabwe,,,PCLI,independent political entity,6295630|6255146|ZW,Earth|Africa|Zimbabwe,1,2,China loans $490 million for fertiliser and for financing agro-input in Zimbabwe,,,CHN,Zimbabwe,ZWE,310,"Agriculture, Forestry and Fishing",,,Completion,2006,2006,901311387,,901311387,,TRUE,FALSE,2006,FALSE,310,"Agriculture, Forestry and Fishing",Export credits,Zimbabwe,Zimbabwe,3,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Commercial,490000000,USD,0.543652291,1,901311387,490000000,,2006-10-01,,,1,552,265,Zimbabwe,ZWE,ZW,716,698,FALSE,FALSE,FALSE,,,,,,,,3,8,AdditionalCoded
30004,30004_895949,8,895949,Zambia,,,PCLI,independent political entity,6295630|6255146|ZM,Earth|Africa|Zambia,1,2,Bank of China loans $37 million for Zambian ZESCO fibre-optic lines Phase II,,,CHN,Zambia,ZMB,220,Communications,,,Completion,2010,2010,46534829,,7755804.83333333,,TRUE,FALSE,2010,FALSE,220,Communications,Loan (excluding debt rescheduling),Zambia,Zambia,3,"Bank of China (BOC), State-Owned Company",,"Zhongxing Technologies (ZTE), State-Owned Company","Zambia Electricity Supply Corp. (ZESCO), Public Private Partnership",1,OOF-like,Commercial,37000000,USD,0.795103379,1,46534829,37000000,,,,,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,,,,,,,"Christopher Mubemba, Director of transmission (Zambia Electricity Supply Corp. (ZESCO))",4,9,ChinatoAfrica
30751,30751_2275384,8,2275384,Liberia,,,PCLI,independent political entity,6295630|6255146|LR,Earth|Africa|Liberia,1,2,Deployment of 140 riot police,,,CHN,Liberia,LBR,150,Government and Civil Society,,,Completion,2013,2013,,,,,TRUE,FALSE,2013,FALSE,150,Government and Civil Society,Free-standing technical assistance,Liberia,Liberia,4,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,,,,,,,,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,Monrovia,"Zhao Xizhang, Chinese Defense AttachÍ© to Liberia ",3,6,AdditionalCoded
30949,30949_338010,8,338010,Eritrea,,,PCLI,independent political entity,6295630|6255146|ER,Earth|Africa|Eritrea,1,2,China donates commemorative stamps to Eritrea,,2013-05-22,CHN,Eritrea,ERI,160,Other Social infrastructure and services,,,Completion,2013,2013,,,,,TRUE,FALSE,2013,FALSE,160,Other Social infrastructure and services,Grant,Eritrea,Eritrea,2,"Unspecified Chinese Government Institution, Government Agency",,"Eritrea National Post Office, Government Agency","Eritrea National Post Office, Government Agency",1,OOF-like,Representational,,,,,,,,,2013-05-22,,1,531,271,Eritrea,ERI,ER,232,643,FALSE,FALSE,FALSE,,,,,,,"Mr. Liu Yanming, Political Counselor (Chinese Embassy); Mr. Kesete Habtemariam, Head of Finance (Eritrea National Post Office)",1,7,AdditionalCoded
31115,31115_932692,8,932692,Lesotho,,,PCLI,independent political entity,6295630|6255146|LS,Earth|Africa|Lesotho,1,2,China Provides Pottery Training Course to Lesotho,,,CHN,Lesotho,LSO,110,Education,,,Completion,2012,2012,,,,,TRUE,FALSE,2012,FALSE,110,Education,Free-standing technical assistance,Lesotho,Lesotho,4,"China Ministry of Culture, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,570,249,Lesotho,LSO,LS,426,666,FALSE,FALSE,FALSE,,,,,,,"Dingxian Hu, Ambassador ; Deng Xiaodan, ; Pan Zhenhui, ; Pan Jingxin, Chinese pottery team leader ",3,7,AdditionalCoded
31243,31243_2233387,6,2233387,Cameroon,,,PCLI,independent political entity,6295630|6255146|CM,Earth|Africa|Cameroon,1,1,CBD loans 433 million RMB for e-post project,2011-01-12,2012-12-31,CHN,Cameroon,CMR,150,Government and Civil Society,,,Completion,2011,2011,74383253,,74383253,,TRUE,FALSE,2011,FALSE,150,Government and Civil Society,Loan (excluding debt rescheduling),Cameroon,Cameroon,6,"China Development Bank (CDB), Government Agency",,"Caisse Autonome d'Amortissement - National Debt Management Agency, Government Agency; Ministry of the Economy, Planning and Regional Development (MINEPAT), Government Agency","Caisse Autonome d'Amortissement - National Debt Management Agency, Government Agency; Ministry of the Economy, Planning and Regional Development (MINEPAT), Government Agency",2,OOF-like,Development,433000000,CNY,0.900911188,6.461461327,74383253,67012705,2011-01-12,,2012-12-31,,1,471,229,Cameroon,CMR,CM,120,622,FALSE,FALSE,FALSE,,2,34,8,66.6,,"Louis Paul Motaze , Ministry of Economy, Planning and Regional Development ",5,9,AdditionalCoded
31245,31245_2233387,8,2233387,Cameroon,,,PCLI,independent political entity,6295630|6255146|CM,Earth|Africa|Cameroon,1,2,CDB loans 50 million RMB for economic and technical development,2011-07-20,2012-12-31,CHN,Cameroon,CMR,998,Unallocated / Unspecified,,,Completion,2011,2011,8589290,,8589290,,TRUE,FALSE,2011,FALSE,998,Unallocated / Unspecified,Loan (excluding debt rescheduling),Cameroon,Cameroon,5,"China Development Bank (CDB), Government Agency",,"Ministry of the Economy, Planning and Regional Development (MINEPAT), Government Agency; Caisse Autonome d'Amortissement - National Debt Management Agency, Government Agency","Ministry of the Economy, Planning and Regional Development (MINEPAT), Government Agency; Caisse Autonome d'Amortissement - National Debt Management Agency, Government Agency",2,OOF-like,Development,50000000,CNY,0.900911188,6.461461327,8589290,7738188,2011-07-20,,2012-12-31,,1,471,229,Cameroon,CMR,CM,120,622,FALSE,FALSE,FALSE,,,,,,,,5,8,AdditionalCoded
31248,31248_953987,6,953987,South Africa,,,PCLI,independent political entity,6295630|6255146|ZA,Earth|Africa|South Africa,1,1,ICBC signs funding support agreement for South African renewable energy projects,,,CHN,South Africa,ZAF,230,Energy Generation and Supply,,,Implementation,2013,2013,2236857401,,2236857401,,TRUE,FALSE,2013,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),South Africa,South Africa,12,"Industrial and Commercial Bank of China (ICBC), State-Owned Company","Standard Bank of South Africa Ltd., Private Sector",,"Standard Bank of South Africa Ltd., Private Sector",1,OOF-like,Commercial,2200000000,USD,0.983522687,1,2236857401,2200000000,,,,,1,560,218,South Africa,ZAF,ZA,710,199,FALSE,TRUE,FALSE,No Information,,,,,,"Jiang Jianqing, Chairman (1Malaysia Development Bhd.); Ben Kruger, Joint Chief Executive (Standard Bank of South Africa Ltd.); George Kotsovos, Head of Power and Infrastructure Finance, Standard Bank (Standard Bank of South Africa Ltd.)",10,7,AdditionalCoded
31265,31265_878675,8,878675,Zimbabwe,,,PCLI,independent political entity,6295630|6255146|ZW,Earth|Africa|Zimbabwe,1,2,Chinese Embassy in Zimbabwe Hosts Cultural Night,,2013-08-21,CHN,Zimbabwe,ZWE,160,Other Social infrastructure and services,,,Completion,2013,2013,,,,,TRUE,FALSE,2013,FALSE,160,Other Social infrastructure and services,Grant,Zimbabwe,Zimbabwe,2,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,2013-08-21,,1,552,265,Zimbabwe,ZWE,ZW,716,698,FALSE,FALSE,FALSE,,,,,,,"Lazarus Dokora, Zimbabwe Deputy Minister of Education, Sport, Arts and Culture ; Cai Jian, Chinese Embassy Cultural Officer ; Lin Lin, Chinese Ambassador to Zimbabwe ",1,6,AdditionalCoded
31326,31326_2275384,8,2275384,Liberia,,,PCLI,independent political entity,6295630|6255146|LR,Earth|Africa|Liberia,1,2,China donates 4 million USD of road-building equipment Liberia (related to #35259),,,CHN,Liberia,LBR,210,Transport and Storage,,,Completion,2014,2014,4000000,,4000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Grant,Liberia,Liberia,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,4000000,USD,1,1,4000000,4000000,,,,,1,450,251,Liberia,LBR,LR,430,668,FALSE,FALSE,FALSE,,,,,,,"Brownie J. Samukai, Defense Minister ; Zhang Yue, Chinese Ambassador to Liberia ",2,7,AdditionalCoded
33260,33260_1227603,8,1227603,Sri Lanka,,,PCLI,independent political entity,6295630|6255147|LK,Earth|Asia|Sri Lanka,1,2,CMC provides 15 power set trains (linked to #33275),,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Implementation,2008,2008,53341368,,53341368,,TRUE,FALSE,2008,TRUE,210,Transport and Storage,Export credits,Sri Lanka,Sri Lanka,5,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Commercial,38683633,USD,0.725208865,1,53341368,38683633,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,," Kelani Valley, Colombo","Dullas Alahapperuma , Transport Minister ",7,6,AdditionalCoded
33495,33495_1227603,8,1227603,Sri Lanka,,,PCLI,independent political entity,6295630|6255147|LK,Earth|Asia|Sri Lanka,1,2,China loans Sri Lanka 102.7m USD loan to purchase Chinese S12 power trains,,,CHN,Sri Lanka,LKA,210,Transport and Storage,,,Completion,2012,2012,108762939,,108762939,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,5,"Unspecified Chinese Government Institution, Government Agency",,,"Sri Lanka Railways (SLR), Government Agency",1,OOF-like,Mixed,102700000,USD,0.944255468,1,108762939,102700000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,"B.A.P. Ariyarathna, Sri Lanka Railways General Manager ",5,7,AdditionalCoded
33786,33786_7909807,8,7909807,South Sudan,,,PCLI,independent political entity,6295630|6255146|SS,Earth|Africa|South Sudan,1,2,China provided $43 million loan to conduct South Sudan's geological survey,,,CHN,South Sudan,SSD,320,"Industry, Mining, Construction",,,Completion,2013,2013,43720395,,43720395,,TRUE,FALSE,2013,FALSE,320,"Industry, Mining, Construction",Loan (excluding debt rescheduling),South Sudan,South Sudan,5,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,43000000,USD,0.983522687,1,43720395,43000000,,,,,1,,,,SSD,SS,728,,FALSE,FALSE,FALSE,No Information,,,,,,,4,7,AdditionalCoded
33928,33928_1210997,8,1210997,Bangladesh,,,PCLI,independent political entity,6295630|6255147|BD,Earth|Asia|Bangladesh,1,2,US$74 million in supplier's credit for power grid rehabilitation,,,CHN,Bangladesh,BGD,230,Energy Generation and Supply,,,Completion,2000,2000,171715628,,171715628,,TRUE,FALSE,2000,FALSE,230,Energy Generation and Supply,Strategic/Supplier Credit,Bangladesh,Bangladesh,7,"Unspecified Chinese Government Institution, Government Agency",,"China National Cable Engineering Corporation; China National Electric Import & Export Corporation, State-Owned Company",,,OOF-like,Development,74000000,USD,0.43094505,1,171715628,74000000,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,"Wang Chungui, Ambassador ; Song Yueming, President (China National Electric Import & Export Corporation)",6,9,AdditionalCoded
33932,33932_1210997,8,1210997,Bangladesh,,,PCLI,independent political entity,6295630|6255147|BD,Earth|Asia|Bangladesh,1,2,EXIMbank 1.26 billion CNY in export seller's credit for telecommunications project,,,CHN,Bangladesh,BGD,220,Communications,,,Completion,2000,2000,353180549,,353180549,,TRUE,FALSE,2000,FALSE,220,Communications,Export credits,Bangladesh,Bangladesh,3,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,1260000000,CNY,0.43094505,8.278504167,353180549,152201409,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,,2,8,AdditionalCoded
33960,33960_1210997,8,1210997,Bangladesh,,,PCLI,independent political entity,6295630|6255147|BD,Earth|Asia|Bangladesh,1,2,50 scholarships for Bangladeshi students under MoU on cultural exchange,,,CHN,Bangladesh,BGD,110,Education,,,Completion,2002,2002,,,,,TRUE,FALSE,2002,FALSE,110,Education,Scholarships/training in the donor country,Bangladesh,Bangladesh,5,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,,4,6,AdditionalCoded
34302,34302_1210997,8,1210997,Bangladesh,,,PCLI,independent political entity,6295630|6255147|BD,Earth|Asia|Bangladesh,1,2,China provides Wushu equipment and training to Bangladesh ,,,CHN,Bangladesh,BGD,430,Other Multisector,,,Completion,2010,2010,,,,,TRUE,FALSE,2010,FALSE,430,Other Multisector,Grant,Bangladesh,Bangladesh,1,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,,"F.R. Siddiqui, Bangladesh Wushu Association President ",0,6,AdditionalCoded
34339,34339_1210997,8,1210997,Bangladesh,,,PCLI,independent political entity,6295630|6255147|BD,Earth|Asia|Bangladesh,1,2,China loans Bangladesh $240 million to buy 6 dredgers,,,CHN,Bangladesh,BGD,210,Transport and Storage,,,Completion,2013,2013,244020807,,244020807,,TRUE,FALSE,2013,TRUE,210,Transport and Storage,Export credits,Bangladesh,Bangladesh,4,"Unspecified Chinese Government Institution, Government Agency",,,"Bangladesh Shipping Corporation, State-Owned Company",1,OOF-like,Mixed,240000000,USD,0.983522687,1,244020807,240000000,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,Concessional,2,20,,44.92,Mawa,,6,7,AdditionalCoded
34772,34772_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,"China funds $13,840,468 in Support to Angola Bus Transport (linked to Project ID #42029)",,,CHN,Angola,AGO,210,Transport and Storage,,,Completion,2004,2004,28522355,,28522355,,TRUE,FALSE,2004,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,13840468,USD,0.485249833,1,28522355,13840468,,2004-12-27,,2005-06-30,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,8,AdditionalCoded
34785,34785_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,Phase 1: Purchase of Agriculture Equipment for MECANAGRO (linked to project ID #42029),2005-09-29,,CHN,Angola,AGO,310,"Agriculture, Forestry and Fishing",,,Completion,2005,2005,63007479,,63007479,,TRUE,FALSE,2005,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,32079124,USD,0.509132,1,63007479,32079124,2005-09-29,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,9,AdditionalCoded
34786,34786_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,"China funds $22,368,090 Purchase of Agricultural Equipment, Machines and Tools for MECANAGRO as part of larger loan(linked to project ID #42029)",2005-01-26,,CHN,Angola,AGO,310,"Agriculture, Forestry and Fishing",,,Completion,2005,2005,43933774,,43933774,,TRUE,FALSE,2005,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,22368090,USD,0.509132,1,43933774,22368090,2005-01-26,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,9,AdditionalCoded
34884,34884_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,Phase 2 (#11612): Completion of University Campus,,,CHN,Angola,AGO,110,Education,,,Completion,2005,2005,95103038,,95103038,,TRUE,FALSE,2005,FALSE,110,Education,Loan (excluding debt rescheduling),Angola,Angola,1,"Export-Import Bank of China, Government Agency",,"China Jiangsu International, State-Owned Company",,,OOF-like,Development,48420000,USD,0.509132,1,95103038,48420000,,2007-06-18,,2008-12-18,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,0,9,AdditionalCoded
34885,34885_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,Phase 2: Completion of the PalÍcio da JustiÍ_a (Linked to ID #42029),2007-06-18,,CHN,Angola,AGO,150,Government and Civil Society,,,Completion,2005,2005,80666703,,80666703,,TRUE,FALSE,2005,FALSE,150,Government and Civil Society,Loan (excluding debt rescheduling),Angola,Angola,3,"Export-Import Bank of China, Government Agency",,"China Jiangsu International, State-Owned Company",,,OOF-like,Mixed,41070000,USD,0.509132,1,80666703,41070000,2007-06-18,2007-06-18,,2008-12-18,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,9,AdditionalCoded
34887,34887_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,Phase 2: CMEC facilitates Angola fishing industry equipment provisions (Linked to ID #42029),,,CHN,Angola,AGO,310,"Agriculture, Forestry and Fishing",,,Completion,2006,2006,180482133,,180482133,,TRUE,FALSE,2006,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Angola,Angola,1,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Mixed,98119525,USD,0.543652291,1,180482133,98119525,,2006-06-20,,2009-07-11,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,2,9,AdditionalCoded
34888,34888_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,China provides fishing boats worth $97.8 million to Angola (Linked to Project ID #42029),,,CHN,Angola,AGO,310,"Agriculture, Forestry and Fishing",,,Completion,2006,2006,179981225,,179981225,,TRUE,FALSE,2006,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,97847205,USD,0.543652291,1,179981225,97847205,,2006-06-20,,2009-07-11,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,9,AdditionalCoded
34890,34890_3351879,8,3351879,Angola,,,PCLI,independent political entity,6295630|6255146|AO,Earth|Africa|Angola,1,2,"Phase 2: Provision of Fishing Vessels, Speedboat, and Other Fishing Equipment (Linked to ID #42029) ",,,CHN,Angola,AGO,310,"Agriculture, Forestry and Fishing",,,Completion,2006,2006,130378884,,130378884,,TRUE,FALSE,2006,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,70880779,USD,0.543652291,1,130378884,70880779,,2006-06-20,,2009-07-11,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,,,5,9,AdditionalCoded
35120,35120_1168579,6,1168579,Pakistan,,,PCLI,independent political entity,6295630|6255147|PK,Earth|Asia|Pakistan,1,1,China supplies 100 million USD locomotives and coaches to Pakistan railways,,,CHN,Pakistan,PAK,210,Transport and Storage,,,Completion,2001,2001,198930424,,198930424,,TRUE,FALSE,2001,FALSE,210,Transport and Storage,Export credits,Pakistan,Pakistan,12,"Export-Import Bank of China, Government Agency",,"Dongfang Electric, State-Owned Company",,,OOF-like,Mixed,87500000,USD,0.439852277,1,198930424,87500000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,TRUE,FALSE,Concessional,5,15,3,27.93,,"Hu Cheng, China's Vice Minister for Foreign Trade and Economic Affairs ; Saeeduz Zafar, Pakistan Railways' chairman ",7,9,AdditionalCoded
35126,35126_1168579,8,1168579,Pakistan,,,PCLI,independent political entity,6295630|6255147|PK,Earth|Asia|Pakistan,1,2,Bank of China provides US$500 million to Pakistan for balance of payment obligations,,,CHN,Pakistan,PAK,510,General Budget Support,,,Completion,2001,2001,1136745279,,1136745279,,TRUE,FALSE,2001,FALSE,510,General Budget Support,Loan (excluding debt rescheduling),Pakistan,Pakistan,2,"Bank of China (BOC), State-Owned Company",,,,,OOF-like,Development,500000000,USD,0.439852277,1,1136745279,500000000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,,3,8,AdditionalCoded
35257,35257_1168579,8,1168579,Pakistan,,,PCLI,independent political entity,6295630|6255147|PK,Earth|Asia|Pakistan,1,2,"Eximbank loan for railway steel, Pakistan",,,CHN,Pakistan,PAK,210,Transport and Storage,,,Completion,2002,2002,42557310,,42557310,,TRUE,FALSE,2002,FALSE,210,Transport and Storage,Strategic/Supplier Credit,Pakistan,Pakistan,3,"Export-Import Bank of China, Government Agency",,"China Railways Materials and Supplies Corporation, State-Owned Company; Pakistan Railways, State-Owned Company","China Railways Materials and Supplies Corporation, State-Owned Company; Pakistan Railways, State-Owned Company",2,OOF-like,Development,18829200,USD,0.442443377,1,42557310,18829200,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,"Liu Guoping, Vice President of the CRMASC ; Saeeduz Zafar, Chairman of the Railways Board ; Javed Asharf Qazi, Federal Minister for Communications and Railways ",2,9,AdditionalCoded
36274,36274_2287781,8,2287781,Ivory Coast,,,PCLI,independent political entity,6295630|6255146|CI,Earth|Africa|Ivory Coast,1,2,China loans Ivory Coast 210 million USD for purchasing cars,,,CHN,Cote D'Ivoire,CIV,210,Transport and Storage,,,Completion,2014,2014,210000000,,210000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Export credits,Cote D'Ivoire,Cote D'Ivoire,2,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Commercial,210000000,USD,1,1,210000000,210000000,,,,,1,437,247,Cote D'Ivoire,CIV,CI,384,662,FALSE,FALSE,FALSE,,,,,,,,1,8,AdditionalCoded
36945,36945_1168579,8,1168579,Pakistan,,,PCLI,independent political entity,6295630|6255147|PK,Earth|Asia|Pakistan,1,2,Chinese Embassy sacrifices 5 sheep on Eid day in Pakistan,2010-11-17,2010-11-17,CHN,Pakistan,PAK,430,Other Multisector,,,Completion,2010,2010,,,,,TRUE,FALSE,2010,FALSE,430,Other Multisector,Grant,Pakistan,Pakistan,3,"Chinese Embassy/Consulate, Government Agency",,,,,OOF-like,Representational,,,,,,,2010-11-17,,2010-11-17,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,"Mohammad Raza Khan, Former Islamabad Chamber of Commerce and Industry President ; Xilian Huawg, Deputy Chief Minister ",2,7,AdditionalCoded
37035,37035_3469034,8,3469034,Brazil,,,PCLI,independent political entity,6295630|6255150|BR,Earth|South America|Brazil,1,2,China organizes fairs to train Brazilian students in Mandarin,,,CHN,Brazil,BRA,110,Education,,,Implementation,2006,2006,,,,,TRUE,FALSE,2006,FALSE,110,Education,Grant,Brazil,Brazil,2,"Unspecified Chinese Government Institution, Government Agency",,"Brazil-China Chamber of Commerce and Industry, International NGO; Ministry of Education, Government Agency","Brazil-China Chamber of Commerce and Industry, International NGO; Ministry of Education, Government Agency",2,OOF-like,Representational,,,,,,,,,,,1,140,431,Brazil,BRA,BR,76,223,FALSE,FALSE,FALSE,,,,,,,"Paul Liu, President (Brazil-China Chamber of Commerce and Industry)",3,6,AdditionalCoded
37915,37915_3625428,6,3625428,Venezuela,,,PCLI,independent political entity,6295630|6255150|VE,Earth|South America|Venezuela,1,1,ICBC loans Venezuela oil firm 4 billion USD for construction of housing projects (linked to #37918),,,CHN,Venezuela,VEN,160,Other Social infrastructure and services,,,Implementation,2011,2011,4439949303,,2219974651.5,,TRUE,FALSE,2011,FALSE,160,Other Social infrastructure and services,Loan (excluding debt rescheduling),Venezuela,Venezuela,6,"Industrial and Commercial Bank of China (ICBC), State-Owned Company",,"China CITIC Bank, State-Owned Company; PÍ©troleos de Venezuela S.A. (PDVSA), State-Owned Company","Petroleos de Venezuela S.A. (PDVSA), State-Owned Company",1,OOF-like,Mixed,4000000000,USD,0.900911188,1,4439949303,4000000000,,,,,1,101,463,Venezuela,VEN,VE,862,299,FALSE,FALSE,FALSE,No Information,,,,,,,6,8,AdditionalCoded
