project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
40920,40920_2300660,6,2300660,Ghana,,,PCLI,independent political entity,6295630|6255146|GH,Earth|Africa|Ghana,1,1,China commits to help Ghana and Zambia to develop renewable energy industries as part of the UNDP-China program,2014-09-01,,CHN,Ghana| Zambia,ZMB|GHA,230,Energy Generation and Supply,,,Implementation,2014,2014,,,,,TRUE,FALSE,2014,FALSE,230,Energy Generation and Supply,Grant,"Ghana, Zambia","Africa, regional",4,"Unspecified Chinese Government Institution, Government Agency",,United Nations Development Programme (UNDP),,,ODA-like,Development,,,,,,,2014-09-01,,,2018-08-31,2,452; 551,241; 288,Ghana; Zambia,GHA; ZMB,GH; ZM,288; 894,652; 754,FALSE,TRUE,FALSE,,,,,,,"Xu Haoliang, UN Assistant Secretary-General and UNDP Director of the Regional Bureau of Asia and Pacific (United Nations Development Programme (UNDP))",4,7,EcologicallySensitive
40734,40734_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,China Donates Aid to Storm Victims in Mozambique,,,CHN,Mozambique,MOZ,700,Emergency Response,,,Completion,2014,2014,,,,,TRUE,FALSE,2014,FALSE,700,Emergency Response,Grant,Mozambique,Mozambique,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Carmelita Namashalua, State Administration Minister in Mozambique ; Li Chunhua, Chinese ambassador to Mozambique ",1,6,EcologicallySensitive
1111,1111_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,China donates 1 million USD to support drought victims,,2005-12-19,CHN,Mozambique,MOZ,700,Emergency Response,,,Completion,2005,2005,1964127,,1964127,,TRUE,FALSE,2005,FALSE,700,Emergency Response,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,"National Disaster Management Institute (INGC), Government Agency","National Disaster Management Institute (INGC), Government Agency",1,ODA-like,Development,1000000,USD,0.509132,1,1964127,1000000,,,2005-12-19,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,Maputo,"Hong Hong, (Chinese Embassy); Eduardo Koloma, ; Gumercindo Langa, ",0,8,EcologicallySensitive
1170,1170_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,"China Offered Emergency Food Aid to Countries in Africa, including Mozambique",,,CHN,Mozambique,MOZ,700,Emergency Response,,,Completion,2006,2006,,,,,TRUE,FALSE,2006,FALSE,700,Emergency Response,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Li Ligou, ; Chen Jian, ",0,6,EcologicallySensitive
1181,1181_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China Cancels 30 Million USD Debt to Mozambique,,,CHN,Mozambique,MOZ,600,Action Relating to Debt,,,Completion,2007,2007,48825957,,48825957,,TRUE,FALSE,2007,FALSE,600,Action Relating to Debt,Debt forgiveness,Mozambique,Mozambique,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,30000000,USD,0.614427284,1,48825957,30000000,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Manuel Chang, ",3,7,EcologicallySensitive
1186,1186_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,"China issues package of interest-free loans worth $154.9 million for Mozambique`s agriculture, health and education sectors",,,CHN,Mozambique,MOZ,430,Other Multisector,,,Completion,2007,2007,252104690,,252104690,,TRUE,FALSE,2007,FALSE,430,Other Multisector,Loan (excluding debt rescheduling),Mozambique,Mozambique,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,154900000,USD,0.614427284,1,252104690,154900000,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,Interest-Free,0,,,,Maputo,,4,7,EcologicallySensitive
1102,1102_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,China donates cash gift of 3.6 million USD to Mozambique,,,CHN,Mozambique,MOZ,998,Unallocated / Unspecified,,,Completion,2004,2004,7418859,,7418859,,TRUE,FALSE,2004,FALSE,998,Unallocated / Unspecified,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,3600000,USD,0.485249833,1,7418859,3600000,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,,0,6,EcologicallySensitive
1219,1219_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,China provides interest free loan for projects in Mozambique (linked to project #1218),,2010-06-17,CHN,Mozambique,MOZ,998,Unallocated / Unspecified,,,Completion,2010,2010,2766936,,2766936,,TRUE,FALSE,2010,FALSE,998,Unallocated / Unspecified,Loan (excluding debt rescheduling),Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,2200000,USD,0.795103379,1,2766936,2200000,,,2010-06-17,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,Interest-Free,0,,,,,"Aires Ali, ; Wen Jibau, ",0,6,EcologicallySensitive
1231,1231_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China donates computers to the Mozambican Assembly of the Republic,,2010-04-09,CHN,Mozambique,MOZ,150,Government and Civil Society,,,Completion,2010,2010,98855,,98855,,TRUE,FALSE,2010,FALSE,150,Government and Civil Society,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,"Mozambican Assembly of the Republic, Government Agency",1,ODA-like,Development,78600,USD,0.795103379,1,98855,78600,,,2010-04-09,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Baptista Machaieie, (Mozambican Assembly of the Republic)",0,7,EcologicallySensitive
21904,21904_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China to fund construction of new Mozambican Foreign Ministry Building,,,CHN,Mozambique,MOZ,150,Government and Civil Society,,,Completion,2004,2004,24729529,,24729529,,TRUE,FALSE,2004,FALSE,150,Government and Civil Society,Grant,Mozambique,Mozambique,2,"Unspecified Chinese Government Institution, Government Agency",,"Anhui Foreign Economic Construction Group Co., Ltd. (AFECC), State-Owned Company",,,ODA-like,Development,12000000,USD,0.485249833,1,24729529,12000000,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,Maputo,,2,9,EcologicallySensitive
21951,21951_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China funds construction of Mozambican Office of Auditor-General,,,CHN,Mozambique,MOZ,150,Government and Civil Society,,,Implementation,2010,2010,50307924,,50307924,,TRUE,FALSE,2010,TRUE,150,Government and Civil Society,Loan (excluding debt rescheduling),Mozambique,Mozambique,3,"Unspecified Chinese Government Institution, Government Agency",,"Nanjing Construction Machinery Co.,Ltd. , State-Owned Company; Complant Hong Kong, Ltd., State-Owned Company",,,ODA-like,Development,40000000,USD,0.795103379,1,50307924,40000000,,,,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,,3,8,EcologicallySensitive
935,935_1036973,6,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,1,Chinese Parliament Donates Funds To Mozambican Flood Victims,2000-11-20,2000-11-20,CHN,Mozambique,MOZ,700,Emergency Response,,,Completion,2000,2000,464096,,464096,,TRUE,FALSE,2000,FALSE,700,Emergency Response,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,200000,USD,0.43094505,1,464096,200000,2000-11-20,,2000-11-20,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Veronica Macamo, ",0,7,EcologicallySensitive
940,940_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China Donates De-Mining equipment to Mozambique's Armed Forces,,2001-07-20,CHN,Mozambique,MOZ,150,Government and Civil Society,,,Completion,2001,2001,341024,,341024,,TRUE,FALSE,2001,FALSE,150,Government and Civil Society,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,150000,USD,0.439852277,1,341024,150000,,,2001-07-20,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Tobias Dai, ",0,7,EcologicallySensitive
996,996_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China Cancels 22 million USD of Mozambique's Debt,,2001-07-11,CHN,Mozambique,MOZ,600,Action Relating to Debt,,,Completion,2001,2001,50016792,,50016792,,TRUE,FALSE,2001,FALSE,600,Action Relating to Debt,Debt forgiveness,Mozambique,Mozambique,3,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,22000000,USD,0.439852277,1,50016792,22000000,,,2001-07-11,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,,"Mr Sun Zhenyu, ; Luisa Diogo, ",2,7,EcologicallySensitive
1119,1119_1036973,8,1036973,Mozambique,,,PCLI,independent political entity,6295630|6255146|MZ,Earth|Africa|Mozambique,1,2,China makes donation to improve police capacity to Interior Ministry,,2005-03-02,CHN,Mozambique,MOZ,150,Government and Civil Society,,,Completion,2005,2005,5892382,,5892382,,TRUE,FALSE,2005,FALSE,150,Government and Civil Society,Grant,Mozambique,Mozambique,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,3000000,USD,0.509132,1,5892382,3000000,,,2005-03-02,,1,541,259,Mozambique,MOZ,MZ,508,688,FALSE,FALSE,FALSE,,,,,,Maputo,"Joe Pacheco, ",0,7,EcologicallySensitive
1011,1011_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Extends Grant to Ease Agriculture Agency,,,CHN,Kenya,KEN,310,"Agriculture, Forestry and Fishing",,,Completion,2002,2002,6780529,,6780529,,TRUE,FALSE,2002,FALSE,310,"Agriculture, Forestry and Fishing",Grant,Kenya,Kenya,2,"Unspecified Chinese Government Institution, Government Agency",,,"National Cereals & Produce Board, Government Agency",1,ODA-like,Development,3000000,USD,0.442443377,1,6780529,3000000,,,,2009-05-15,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Zhu Rongji, ; Daniel arap Moi, ",3,7,EcologicallySensitive
1025,1025_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates Anti-Malaria Drugs to Kenya,2003-09-13,2003-09-13,CHN,Kenya,KEN,120,Health,,,Completion,2003,2003,113160,,113160,,TRUE,FALSE,2003,FALSE,120,Health,Grant,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,3900000,KES,0.453865945,75.93556944,113160,51359,2003-09-13,,2003-09-13,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Wellington Godo, ; Guo Chongli, ",0,7,EcologicallySensitive
1029,1029_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates Agricultural Machinery to Kenya,2002-02-22,,CHN,Kenya,KEN,310,"Agriculture, Forestry and Fishing",,,Completion,2002,2002,143505,,143505,,TRUE,FALSE,2002,FALSE,310,"Agriculture, Forestry and Fishing",Grant,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,5000000,KES,0.442443377,78.74914167,143505,63493,2002-02-22,,,2002-02-22,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Zhu Rongji, ; Mr. Du Qiwen, ; Joseph Munyao, ",0,7,EcologicallySensitive
1032,1032_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates Medical equipment and contraceptives to Kenya,2003-08-21,2003-08-21,CHN,Kenya,KEN,130,Population Policies / Programmes and Reproductive Health,,,Completion,2003,2003,51158,,51158,,TRUE,FALSE,2003,FALSE,130,Population Policies / Programmes and Reproductive Health,Grant,Kenya,Kenya,1,"National Population and Family Planning Commission of China, Government Agency",,,"Kenyan Ministry for Planning and National Development, Government Agency",1,ODA-like,Development,23219,USD,0.453865945,1,51158,23219,2003-08-21,,2003-08-21,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Peter Nyong'o, ; Guo Chongli, ",0,8,EcologicallySensitive
1033,1033_192950,8,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,2,China Donates Anti-malaria insecticide to Kenya ,,,CHN,Kenya,KEN,120,Health,,,Completion,2002,2002,2260176,,1130088,,TRUE,FALSE,2002,FALSE,120,Health,Grant,Kenya,Kenya,1,"China Ministry of Science & Technology, Government Agency",,,,,ODA-like,Development,1000000,USD,0.442443377,1,2260176,1000000,,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Dr Ellie Osir, (International Centre for Insect Physiology and Ecology (ICIPE))",0,8,EcologicallySensitive
1134,1134_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates $3 million USD for Famine Relief,2009-02-24,2009-02-24,CHN,Kenya,KEN,700,Emergency Response,,,Completion,2009,2009,4071296,,4071296,,TRUE,FALSE,2009,FALSE,700,Emergency Response,Grant,Kenya,Kenya,2,"Unspecified Chinese Government Institution, Government Agency",,,"Kenyan Ministry of Finance, Government Agency",1,ODA-like,Development,3000000,USD,0.736866033,1,4071296,3000000,2009-02-24,,2009-02-24,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Mr. Zhang Ming, ; H.E. President Mwai Kibaki, CGH, MP, ; Mr. Wensheng Xie, ; Dr. Ludeki Chweya, ; Kalonzo Musyoka, ",1,7,EcologicallySensitive
1149,1149_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates Trucks and Tractors to Kenya ,2009-10-18,2009-10-18,CHN,Kenya,KEN,310,"Agriculture, Forestry and Fishing",,,Completion,2009,2009,,,,,TRUE,FALSE,2009,FALSE,310,"Agriculture, Forestry and Fishing",Grant,Kenya,Kenya,1,"Sichuan Provincial Committee of the Chinese Communist Party, Political Party; Sichuan Provincial Government, Government Agency",,,,,ODA-like,Development,,,,,,,2009-10-18,,2009-10-18,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Raila Odinga, ; Mr Liu Qibao, ",0,7,EcologicallySensitive
1225,1225_192950,8,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,2,China extends scholarships to study in China to Kenyan students,,,CHN,Kenya,KEN,110,Education,,,Implementation,2004,2004,,,,,TRUE,FALSE,2004,FALSE,110,Education,Scholarships/training in the donor country,Kenya,Kenya,3,"Unspecified Chinese Government Institution, Government Agency",,,"Egerton University, Academic, Training and Research",1,ODA-like,Development,,,,,,,,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Li Changchun, ; Guo Chongli, ",1,5,EcologicallySensitive
1286,1286_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,"Lamu Port, Railway and Roadway to link Lamu and South Sudan",2012-05-02,,CHN,Kenya,KEN,210,Transport and Storage,,,Implementation,2010,2010,19048058,,2721151.14285714,,TRUE,FALSE,2010,FALSE,210,Transport and Storage,Grant,Kenya,Kenya,8,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1200000000,KES,0.795103379,79.2331517,19048058,15145176,2012-05-02,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,"Lamu, Coast to Isiolo, Kenya","Uhuru Kenyatta, ; Nderitu Murithi, ; Moses Wetang'ula, ; Mohamed Abu Chiaba, ; Joseph Nkaissery, ; John Munyes, ; H.E. President Mwai Kibaki, CGH, MP, ; Fred Gumo, ; Salva Kiir, ; Meles Zenawi, ; Silvester Kasuku, Chief Executive of LAPSSET ",6,6,EcologicallySensitive
1291,1291_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Grants Food Pacakges as Famine Relief,2011-09-28,,CHN,Kenya,KEN,700,Emergency Response,,,Implementation,2011,2011,24996683,,12498341.5,,TRUE,FALSE,2011,FALSE,700,Emergency Response,Grant,Kenya,Kenya,5,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,2000000000,KES,0.900911188,88.81076997,24996683,22519791,2011-09-28,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Stephen Kalonzo Musyoka, ; Liu Guangyuan, ",6,6,EcologicallySensitive
16911,16911_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China Donates Anti-Malaria Medicine,2009-10-06,2009-10-06,CHN,Kenya,KEN,120,Health,,,Implementation,2009,2009,1191933,,1191933,,TRUE,FALSE,2009,FALSE,120,Health,Grant,Kenya,Kenya,5,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,6000000,CNY,0.736866033,6.831416052,1191933,878295,2009-10-06,,2009-10-06,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Deng Hongbo, Chinese ambassador ",5,6,EcologicallySensitive
16918,16918_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,Comprehensive Malaria Prevention and Control Training,2008-12-08,,CHN,Kenya,KEN,120,Health,,,Implementation,2008,2008,,,,,TRUE,FALSE,2008,FALSE,120,Health,Free-standing technical assistance,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,"Kenyan Ministry of Health, Government Agency; China Ministry of Science & Technology, Government Agency","Kenyan Ministry of Health, Government Agency; Kenya National Anti-Malaria Committee, Government Agency",2,ODA-like,Development,,,,,,,2008-12-08,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Mr. Jiang Wei, ",0,7,EcologicallySensitive
17709,17709_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,"China donates 300,000 USD to Kenyan Red Cross Society",2008-01-18,,CHN,Kenya,KEN,700,Emergency Response,,,Implementation,2008,2008,413674,,413674,,TRUE,FALSE,2008,FALSE,700,Emergency Response,Grant,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,"Kenya Red Cross Society, National NGO","Kenya Red Cross Society, National NGO",1,ODA-like,Development,300000,USD,0.725208865,1,413674,300000,2008-01-18,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Jiang Yu, ",0,7,EcologicallySensitive
18464,18464_192950,8,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,2,China provides Technical Training courses to Kenyan government officials,,,CHN,Kenya,KEN,150,Government and Civil Society,,,Completion,2005,2005,1076342,,1076342,,TRUE,FALSE,2005,FALSE,150,Government and Civil Society,Scholarships/training in the donor country,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,548000,USD,0.509132,1,1076342,548000,,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,,1,7,EcologicallySensitive
18598,18598_192950,8,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,2,China donates computers to Kenya Meteorological dept. ,2001-03-03,2001-03-03,CHN,Kenya,KEN,150,Government and Civil Society,,,Completion,2001,2001,,,,,TRUE,FALSE,2001,FALSE,150,Government and Civil Society,Grant,Kenya,Kenya,1,"Unspecified Chinese Government Institution, Government Agency",,,"Kenya Meteorological Department, Government Agency",1,ODA-like,Development,,,,,,,2001-03-03,,2001-03-03,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Du Qiwen, ; Joseph Mukabana, ",0,6,EcologicallySensitive
30401,30401_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China donates contraceptives for family planning program to Kenya,,,CHN,Kenya,KEN,130,Population Policies / Programmes and Reproductive Health,,,Completion,2012,2012,50114,,50114,,TRUE,FALSE,2012,FALSE,130,Population Policies / Programmes and Reproductive Health,Grant,Kenya,Kenya,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,4000000,KES,0.944255468,84.52960176,50114,47321,,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Wycliffe Oparanya, Minister for Planning ; Han Chunlin, Chinese Economic and Commercial Counsellor (Chinese Government); Dr Aisha Mohammed, Program Manager (Kenyan Ministry of Health Division of Reproductive Health)",3,7,EcologicallySensitive
30692,30692_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China donates reproductive health medical equipment to Kenya ,,,CHN,Kenya,KEN,130,Population Policies / Programmes and Reproductive Health,,,Completion,2010,2010,634935,,634935,,TRUE,FALSE,2010,FALSE,130,Population Policies / Programmes and Reproductive Health,Grant,Kenya,Kenya,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,40000000,KES,0.795103379,79.2331517,634935,504839,,,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,,6,7,EcologicallySensitive
821,821_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China donates rice to Kenya,2006-09-21,2006-09-21,CHN,Kenya,KEN,700,Emergency Response,,,Completion,2006,2006,1153462,,1153462,,TRUE,FALSE,2006,FALSE,700,Emergency Response,Grant,Kenya,Kenya,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,5000000,CNY,0.543652291,7.973438333,1153462,627082,2006-09-21,,2006-09-21,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,,,,,,,"Xue Bing, ; Raphael Tuju, ; H.E. President Mwai Kibaki, CGH, MP, ; John Mengye Si, ",3,7,EcologicallySensitive
942,942_192950,6,192950,Kenya,,,PCLI,independent political entity,6295630|6255146|KE,Earth|Africa|Kenya,1,1,China EXIM Loans Ksh 1.4 billion for Kenya Power Distribution System Modernization and Strengthening Project,,2007-01-01,CHN,Kenya,KEN,230,Energy Generation and Supply,,,Completion,2005,2005,36394818,,12131606,,TRUE,FALSE,2005,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Kenya,Kenya,11,"Export-Import Bank of China, Government Agency",,"China CAMC Engineering Co., Ltd., State-Owned Company",,,ODA-like,Development,1400000000,KES,0.509132,75.55410945,36394818,18529766,,,2007-01-01,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,Concessional,,,,,,"Uhuru Kenyatta, ; Mr. Patric, ; Madam Luo Yan, ; Kiraitu Murungi, ; Mr. Hu Wei, ",10,9,EcologicallySensitive
15411,15411_895949,6,895949,Zambia,,,PCLI,independent political entity,6295630|6255146|ZM,Earth|Africa|Zambia,1,1,China grants Zambia $30 million USD in additional funding for government complex and stadium (linked to project ID#2126 and #25103),,,CHN,Zambia,ZMB,430,Other Multisector,,,Implementation,2010,2010,5573034,,2786517,,TRUE,FALSE,2010,FALSE,430,Other Multisector,Grant,Zambia,Zambia,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,30000000,CNY,0.795103379,6.770269029,5573034,4431139,,,,,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,,,,,,,,1,6,EcologicallySensitive
19844,19844_895949,6,895949,Zambia,,,PCLI,independent political entity,6295630|6255146|ZM,Earth|Africa|Zambia,1,1,China grants Zambia $1 million USD for food,,,CHN,Zambia,ZMB,520,Developmental Food Aid/Food Security Assistance,,,Completion,2006,2006,1839411,,1839411,,TRUE,FALSE,2006,FALSE,520,Developmental Food Aid/Food Security Assistance,Grant,Zambia,Zambia,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,1000000,USD,0.543652291,1,1839411,1000000,,,,,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,,,,,,,"Li Baodong, ",2,7,EcologicallySensitive
2304,2304_895949,6,895949,Zambia,,,PCLI,independent political entity,6295630|6255146|ZM,Earth|Africa|Zambia,1,1,China provides scholarship to 25 Zambian students per year,,,CHN,Zambia,ZMB,110,Education,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,110,Education,Scholarships/training in the donor country,Zambia,Zambia,2,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,,,,,,,,,,,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,,,,,,,,3,6,EcologicallySensitive
2305,2305_895949,8,895949,Zambia,,,PCLI,independent political entity,6295630|6255146|ZM,Earth|Africa|Zambia,1,2,China Cancels 8 million USD of Zambia's Debt,,,CHN,Zambia,ZMB,600,Action Relating to Debt,,,Completion,2007,2007,13020255,,13020255,,TRUE,FALSE,2007,FALSE,600,Action Relating to Debt,Debt forgiveness,Zambia,Zambia,4,"Unspecified Chinese Government Institution, Government Agency",,,,,ODA-like,Development,8000000,USD,0.614427284,1,13020255,8000000,,,,,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,,,,,,,,5,7,EcologicallySensitive
